,0,1,2,3,4,5,6,7,8,9,10,11,12,13
8603,板楼,南北,阿城商圈,7,沿江国际小区,102103258266 ,2室1厅,46,巴彦区,其他,89,否,否,15333 
8612,板楼,南北,动力区,6,旭辉苑,102103944013 ,2室1厅,92,巴彦区,简装,95,否,否,30667 
8613,板塔结合,南,爱建,32,中兴家园,102103959214 ,1室1厅,82,巴彦区,其他,82,否,否,27333 
8614,板楼,南北,南岗会展商圈,31,泰鑫国典,102103693357 ,2室1厅,138,巴彦区,精装,111,否,否,46000 
8615,暂无数据,南,哈尔滨新区,7,果菜小区,102103997043 ,2室1厅,39.8,巴彦区,精装,65,否,否,13267 
8616,板楼,南北,玛克威,7,礼化街,102103780806 ,2室1厅,33,巴彦区,其他,40,否,否,11000 
8617,板楼,东西,太平商圈,8,東直小区,102103888374 ,2室1厅,43.8,巴彦区,精装,52,是,否,14600 
8618,板楼,南北,阿城商圈,5,龙涤小区,102103957649 ,2室1厅,8.9,巴彦区,其他,50,否,否,2967 
8619,板楼,南北,阿城商圈,6,清真寺小区,102102694932 ,2室1厅,40,巴彦区,其他,114,否,否,13333 
8620,板楼,东,哈南商圈,7,征仪花园F区,102103813439 ,1室1厅,53,巴彦区,其他,65,否,否,17667 
8621,板楼,南,靖宇公园,25,好民居滨港水岸D区,102103996793 ,2室1厅,75,巴彦区,其他,72,否,否,25000 
8622,板塔结合,南北,菜艺商圈,6,府林里街,102103914229 ,2室1厅,39.8,巴彦区,简装,62,否,否,13267 
8623,板楼,南北,阿城商圈,7,高明小区,102103687361 ,2室1厅,29,巴彦区,其他,64,否,否,9667 
8624,板楼,东西,承德广场,7,南康街,102103785556 ,2室1厅,43.5,巴彦区,精装,44,否,否,14500 
8625,板楼,南北,南岗会展商圈,7,会展家园小区,102104009921 ,2室1厅,42.8,巴彦区,其他,58,否,否,14267 
8626,板楼,东南,顾乡凯德广场,30,湖景春晓,102103727687 ,1室1厅,60.8,巴彦区,精装,50,否,否,20267 
8627,板楼,南北,群力新区,18,群力家园D区,102103178547 ,2室1厅,106,巴彦区,精装,107,否,否,35333 
8628,板楼,南北,阿城商圈,7,松纺小区,102103977587 ,2室1厅,27,巴彦区,其他,72,否,否,9000 
8629,板楼,西北,工农大街,31,上和园著,102103989300 ,2室1厅,118,巴彦区,其他,76,否,否,39333 
8630,暂无数据,南,菜艺商圈,6,菜艺小区,102103989246 ,2室1厅,47,巴彦区,简装,48,否,否,15667 
8631,板楼,南北,动力区,17,华润中央公园,102103825666 ,2室2厅,155,巴彦区,精装,100,否,否,51667 
8632,板楼,南,动力区,16,美罗湾三期,102103765812 ,1室1厅,45.8,巴彦区,简装,53,否,否,15267 
8633,板楼,东南,动力区,7,旭升小区,102103812378 ,3室1厅,58,巴彦区,简装,84,否,否,19333 
8634,板楼,南北,阿城商圈,28,交运福安家园,102103322917 ,2室1厅,38,巴彦区,精装,74,否,否,12667 
8635,板楼,南北,哈西商圈,22,学院新城一期,102103157873 ,2室1厅,83,巴彦区,简装,90,否,否,27667 
8639,板楼,南,玛克威,32,福源尚都,102102263901 ,1室1厅,55,巴彦区,简装,50,否,否,18333 
8640,板塔结合,南北,永泰商圈,34,永泰城,102103876816 ,2室1厅,80,巴彦区,精装,86,否,否,26667 
8641,板楼,东西,新发小区大润发,16,海富名都城,102102574100 ,2室1厅,135,巴彦区,其他,127,否,否,45000 
8642,板楼,南北,太平商圈,8,红河七街区,102104001118 ,1室1厅,26.6,巴彦区,其他,34,是,否,8867 
8643,暂无数据,南北,阿城商圈,32,金京赛丽斯,102102481253 ,2室1厅,55,巴彦区,其他,105,否,否,18333 
8644,板塔结合,南北,顾乡大街,7,美晨家园,102103955823 ,2室1厅,78,巴彦区,其他,69,否,否,26000 
8646,板塔结合,南北,动力区,7,星光家属小区(进乡街),102103804025 ,2室1厅,48,巴彦区,简装,62,否,否,16000 
8647,板楼,东南,西大桥商圈,8,西伯街,102103538995 ,1室1厅,31,巴彦区,简装,31,否,否,10333 
8648,板楼,南北,动力区,7,旭升小区,102104008006 ,2室1厅,47,巴彦区,精装,63,否,否,15667 
8652,板楼,南北,南岗会展商圈,27,优度社区,102102212062 ,2室1厅,152,巴彦区,精装,126,否,否,50667 
8653,板楼,西南,工农大街,24,翡翠城,102103491443 ,2室1厅,115,巴彦区,精装,93,否,否,38333 
8654,板楼,东,船舶军工,8,新乐小区,102103537062 ,1室1厅,23,巴彦区,简装,32,是,否,7667 
8658,板楼,南北,群力新区,26,群力家园E区,102103969675 ,2室2厅,132,巴彦区,简装,114,否,否,44000 
8660,板楼,南北,松北世贸大道,49,万达·秀园,102104009637 ,3室1厅,126,巴彦区,精装,107,否,否,42000 
8661,板楼,南北,顾乡凯德广场,31,福順尚景,102103594029 ,2室1厅,128,巴彦区,简装,100,否,否,42667 
8662,板楼,南北,群力新区,11,远大都市明珠南区,102103506468 ,2室1厅,128,巴彦区,精装,106,否,否,42667 
8663,板楼,南,玛克威,7,百年新城,102103194423 ,2室1厅,64,巴彦区,简装,60,否,否,21333 
8665,板楼,南北,群力新区,31,中海寰宇天下,102103368933 ,2室1厅,145,巴彦区,其他,100,否,否,48333 
8666,板塔结合,东西,安埠商圈,8,果园星城D区,102103879081 ,2室1厅,42.5,巴彦区,其他,54,否,否,14167 
8667,板楼,南北,动力区,23,瀾悦東方,102103729235 ,2室1厅,138.8,巴彦区,精装,93,否,否,46267 
8668,板楼,南北,哈东站商圈,7,桦树小区A区,102103804588 ,2室1厅,39.8,巴彦区,精装,47,是,否,13267 
8669,板楼,南,阿城商圈,7,阿城上京广场商住小区,102102527301 ,1室1厅,22,巴彦区,其他,45,否,否,7333 
8670,板楼,东西,先锋路商圈,7,宏伟嘉园南区,102103887623 ,2室1厅,55.8,巴彦区,精装,64,否,否,18600 
8672,板塔结合,南北,阿城商圈,26,福兴家园,102103379831 ,2室1厅,58,巴彦区,其他,116,否,否,19333 
8673,板楼,南北,顾乡凯德广场,32,宝宇荣耀天地,102103882133 ,2室1厅,134,巴彦区,其他,101,否,否,44667 
8674,板塔结合,南北,安埠商圈,8,果园星城D区,102103429378 ,2室1厅,77.7,巴彦区,精装,79,否,否,25900 
8675,板楼,南北,哈尔滨新区,16,哈师大职工住宅(卓展路),102103580036 ,2室1厅,85,巴彦区,精装,122,否,否,28333 
8676,板塔结合,南北,安埠商圈,8,果园星城C区,102102748329 ,2室1厅,68,巴彦区,简装,74,否,否,22667 
8677,板楼,南北,哈西商圈,5,黑龙江省测绘地理信息局小区,102102947570 ,2室1厅,61.8,巴彦区,精装,88,否,否,20600 
8678,板楼,南北,哈尔滨新区,6,滨才城五期,102103903917 ,2室1厅,65,巴彦区,其他,75,否,否,21667 
8679,板楼,南北,顾乡凯德广场,28,清河湾小区,102101845160 ,2室1厅,70,巴彦区,精装,79,否,否,23333 
8681,板楼,东南,安埠商圈,32,家园新城,102103168509 ,2室1厅,102,巴彦区,精装,118,否,否,34000 
8682,板楼,西南东北,哈西商圈,32,哈西民主家园,102103093427 ,2室1厅,105,巴彦区,其他,102,否,否,35000 
8683,板塔结合,南,太平商圈,18,上和城,102103335102 ,1室0厅,61.8,巴彦区,其他,55,是,否,20600 
8684,板楼,南北,阿城商圈,7,金河铭苑,102103599933 ,2室1厅,56,巴彦区,精装,91,否,否,18667 
8685,板楼,北南,哈南商圈,24,城发三环信息苑,102103682530 ,2室1厅,113,巴彦区,其他,104,否,否,37667 
8686,板楼,东西,南岗会展商圈,7,闽江小区,102102307361 ,2室1厅,60,巴彦区,精装,88,否,否,20000 
8687,板楼,南,安埠商圈,33,龙跃金水湾,102102272023 ,2室1厅,78,巴彦区,精装,69,否,否,26000 
8688,板楼,南北,西大桥商圈,1,苗圃小区,102103687483 ,1室1厅,90,巴彦区,其他,79,否,否,30000 
8689,板楼,南北,靖宇公园,31,滨港水岸逸江湾,102103738957 ,2室1厅,85.7,巴彦区,其他,88,否,否,28567 
8690,板楼,南北,阿城商圈,6,绿波华园,102103667444 ,2室1厅,48,巴彦区,其他,100,否,否,16000 
8691,板楼,南,团结萧红校哈站北秀宾馆,7,民益街,102103818282 ,2室1厅,69.8,巴彦区,精装,58,是,否,23267 
8692,板塔结合,东南北,阿城商圈,24,恒盛新天地(阿城区),102103844211 ,2室1厅,47.8,巴彦区,其他,98,否,否,15933 
8693,板楼,东西,南岗会展商圈,8,阳光绿色家园,102103741296 ,2室1厅,73,巴彦区,精装,63,否,否,24333 
8694,板楼,东南,师大附小沙曼小区,7,和兴名家,102103104542 ,2室1厅,199,巴彦区,简装,103,否,否,66333 
8695,板楼,南,松北世贸大道,28,北岸明珠,102103918669 ,2室1厅,133,巴彦区,简装,108,否,否,44333 
8697,板楼,南北,哈南商圈,7,学府名居小区,102103889561 ,2室1厅,56,巴彦区,简装,69,否,否,18667 
8698,板楼,西,哈尔滨新区,6,滨才城二期,102103933094 ,1室1厅,36,巴彦区,其他,51,否,否,12000 
8700,板楼,东西,菜艺商圈,7,三辅三道街,102103869388 ,1室1厅,32.6,巴彦区,简装,40,否,否,10867 
8701,板楼,南北,先锋路商圈,7,红城小区,102103880342 ,2室1厅,60,巴彦区,其他,89,否,否,20000 
8702,板楼,南,哈西商圈,26,汇龙北纬45度,102103621872 ,2室1厅,129.8,巴彦区,其他,79,否,否,43267 
8703,板楼,南,阿城商圈,17,龙晟小区,102101842005 ,1室1厅,29,巴彦区,其他,66,否,否,9667 
8705,暂无数据,南北,哈西商圈,7,征仪路花园小区A区西区,102102205607 ,2室1厅,73,巴彦区,精装,104,否,否,24333 
8706,板楼,南北,动力区,17,华润中央公园,102103193729 ,2室2厅,125,巴彦区,毛坯,100,否,否,41667 
8707,板楼,东西北,动力区,20,瀾悦東方,102103909003 ,2室1厅,92.5,巴彦区,精装,77,否,否,30833 
8708,板楼,东南,玛克威,24,滨江新城好民居,102103992364 ,2室1厅,64.8,巴彦区,精装,69,是,否,21600 
8709,板楼,东西,仪兴商圈,7,仪兴小区,102103542990 ,2室1厅,63,巴彦区,简装,67,是,否,21000 
8710,板楼,南北,哈南商圈,30,城发三环信息苑,102103907700 ,2室1厅,96,巴彦区,精装,106,否,否,32000 
8711,板楼,南北,群力新区,31,天鹅湾,102103487973 ,2室1厅,157,巴彦区,精装,108,否,否,52333 
8712,板楼,南北,公路大桥,10,民安小区(道里区),102104005302 ,2室1厅,65.8,巴彦区,简装,77,否,否,21933 
8713,板楼,东西,南岗分局十三中,7,先锋二区段,102102968085 ,2室1厅,52.8,巴彦区,简装,60,否,否,17600 
8714,板塔结合,南北,哈西商圈,24,东方新天地,102102977246 ,2室1厅,119.5,巴彦区,精装,83,否,否,39833 
8715,板楼,东西,船舶军工,8,永平小区,102103398579 ,2室1厅,58.5,巴彦区,其他,71,是,否,19500 
8716,板塔结合,东南北,群力新区,7,海富康城,102103672145 ,2室1厅,76.8,巴彦区,简装,87,否,否,25600 
8717,板楼,南北,阿城商圈,16,金河铭苑,102103812334 ,2室1厅,56,巴彦区,其他,108,否,否,18667 
8718,板楼,南北西,动力区,25,香林名苑,102103653008 ,3室2厅,144,巴彦区,精装,128,否,否,48000 
8719,板楼,南北,群力新区,26,群力家园E区,102103926018 ,2室1厅,130,巴彦区,毛坯,114,否,否,43333 
8720,板楼,东南北,动力区,20,瀾悦東方,102102633220 ,2室1厅,78.5,巴彦区,精装,77,否,否,26167 
8721,板楼,南北,西大桥商圈,7,苗圃小区,102103902308 ,2室1厅,95,巴彦区,精装,50,否,否,31667 
8722,板楼,南北,阿城商圈,18,龙汇小区,102103714322 ,2室1厅,59.8,巴彦区,其他,107,否,否,19933 
8723,板楼,西,动力区,7,明珠家园,102103406028 ,1室1厅,16,巴彦区,其他,30,否,否,5333 
8724,板楼,南北,动力区,26,恒大御景湾,102103978763 ,2室1厅,105,巴彦区,精装,79,否,否,35000 
8725,板楼,南北,哈西商圈,32,哈西民主家园,102103612378 ,2室1厅,68,巴彦区,精装,72,否,否,22667 
8726,板楼,南北,太平商圈,7,维也纳河畔新城,102102661847 ,2室1厅,60.8,巴彦区,简装,67,否,否,20267 
8727,板楼,南北,菜艺商圈,6,五叙街,102103958606 ,2室1厅,35.8,巴彦区,其他,54,否,否,11933 
8728,暂无数据,南,阿城商圈,17,新龙城C2区,102103321879 ,1室1厅,26,巴彦区,其他,50,否,否,8667 
8729,板楼,南,靖宇公园,29,滨港水岸逸江湾,102103454688 ,1室1厅,45,巴彦区,其他,50,否,否,15000 
8730,板楼,东南,哈西商圈,29,金域蓝城,102102161278 ,1室1厅,58.6,巴彦区,精装,44,否,否,19533 
8731,板塔结合,南,安字片,7,安顺街,102103934552 ,2室0厅,42,巴彦区,简装,42,否,否,14000 
8732,板楼,南北,工农大街,6,新城花园,102102261360 ,2室1厅,98,巴彦区,精装,82,否,否,32667 
8733,板楼,东西,省医院商圈,4,风华小区,102102970691 ,2室1厅,74,巴彦区,其他,39,否,否,24667 
8734,板楼,东南,工农大街,31,上和园著,102102538857 ,2室1厅,135,巴彦区,精装,85,否,否,45000 
8735,板楼,南北,动力区,18,格兰云天,102103835333 ,2室1厅,88.8,巴彦区,精装,85,否,否,29600 
8736,板塔结合,东西,动力区,32,明光翡翠湾,102103895090 ,2室2厅,101,巴彦区,简装,90,否,否,33667 
8737,板楼,西北,哈南商圈,31,凡尔赛诗城,102103960084 ,2室1厅,66,巴彦区,其他,64,否,否,22000 
8738,板楼,南北,哈南商圈,30,城发三环信息苑,102103858280 ,2室2厅,100,巴彦区,其他,106,否,否,33333 
8739,板楼,东南北,阿城商圈,29,金都华府,102102023792 ,2室1厅,59,巴彦区,其他,115,否,否,19667 
8740,板楼,东南,哈西商圈,32,哈西民主家园,102103304687 ,2室1厅,94.8,巴彦区,精装,95,否,否,31600 
8741,板楼,南北,靖宇公园,28,滨港水岸C区,102103438083 ,2室1厅,88.8,巴彦区,精装,91,否,否,29600 
8742,板楼,南西,松北世贸大道,28,钻石湾,102103735419 ,1室1厅,85,巴彦区,其他,67,否,否,28333 
8743,板楼,西南,群力新区,31,恒大天地人和,102103685223 ,1室1厅,97,巴彦区,其他,73,否,否,32333 
8744,板楼,南北,工农大街,32,博尚雅居,102103762793 ,2室1厅,95,巴彦区,其他,97,否,否,31667 
8745,板楼,南,群力新区,32,民生尚都和园,102103277020 ,1室1厅,61,巴彦区,简装,72,否,否,20333 
8746,板楼,东,哈东站商圈,7,哈东新区,102103560979 ,2室1厅,29.8,巴彦区,简装,51,否,否,9933 
8747,板楼,南北,马家沟校大成街,7,芦家街,102103643714 ,2室1厅,65.8,巴彦区,简装,82,否,否,21933 
8748,板楼,西北,动力区,7,三合园小区,102103919749 ,2室1厅,65,巴彦区,简装,83,否,否,21667 
8749,板楼,北南西,动力区,18,香林名苑,102102885342 ,2室1厅,110,巴彦区,其他,102,否,否,36667 
8750,板楼,东西,省医院商圈,8,文端街,102103957198 ,2室1厅,78.8,巴彦区,其他,72,否,否,26267 
8751,板楼,南北,群力新区,18,天鹅湾,102103697319 ,2室2厅,168,巴彦区,精装,102,否,否,56000 
8752,板楼,南北,建国公园,8,松滨里小区,102103556114 ,2室1厅,85.8,巴彦区,简装,117,否,否,28600 
8753,板楼,南北,动力区,23,瀾悦東方,102103871121 ,2室1厅,115,巴彦区,精装,81,否,否,38333 
8754,板楼,西南,团结萧红校哈站北秀宾馆,7,邮政街(上夹树街),102103886563 ,2室1厅,54.6,巴彦区,其他,55,是,否,18200 
8755,板楼,西,哈尔滨新区,6,滨才城四期,102102923899 ,1室1厅,35,巴彦区,简装,50,否,否,11667 
8756,板楼,南北,动力区,8,森林人家,102103634849 ,2室1厅,75,巴彦区,精装,86,否,否,25000 
8757,板楼,南北,阿城商圈,26,绿波东关一品,102103331288 ,2室1厅,58,巴彦区,其他,106,否,否,19333 
8770,板楼,东,动力区,32,明光翡翠湾,102103617953 ,2室1厅,82,巴彦区,其他,72,否,否,27333 
8771,板楼,南北,阿城商圈,7,永泰广小区,102103811926 ,2室1厅,26.8,巴彦区,其他,60,否,否,8933 
8772,板楼,南北,建国公园,8,新阳路,102103812295 ,2室1厅,37.5,巴彦区,其他,43,否,否,12500 
8773,板楼,南北,阿城商圈,7,金京壹号官邸,102102658175 ,2室1厅,48,巴彦区,其他,101,否,否,16000 
8774,板楼,南北,安埠商圈,32,罗马公元,102102558555 ,2室1厅,131,巴彦区,精装,105,否,否,43667 
8775,板楼,南北,尚志公园,7,香山小区,102101862675 ,2室1厅,53,巴彦区,精装,71,否,否,17667 
8776,板楼,东南北,南岗会展商圈,26,优度社区,102103138778 ,2室1厅,146,巴彦区,精装,114,否,否,48667 
8777,板楼,南北,顾乡凯德广场,32,天合俊景,102103084602 ,2室1厅,135,巴彦区,其他,108,否,否,45000 
8778,暂无数据,南,王岗商圈,7,艺体花园,102103778312 ,2室1厅,26,巴彦区,其他,53,否,否,8667 
8779,板楼,东西南,安埠商圈,8,果园星城A区,102103779018 ,2室1厅,73.8,巴彦区,精装,83,否,否,24600 
8780,板楼,南北,工农大街,6,新城花园,102103979821 ,2室1厅,92,巴彦区,精装,82,否,否,30667 
8781,板塔结合,南北东,哈西商圈,7,征仪路花园小区A区西区,102103229280 ,3室1厅,88,巴彦区,精装,104,否,否,29333 
8782,板楼,南北,松北世贸大道,6,世纪花园C区,102102993658 ,2室1厅,128,巴彦区,精装,114,否,否,42667 
8783,板楼,东南,南岗会展商圈,31,悦山国际一期,102103139234 ,2室1厅,149.8,巴彦区,精装,123,否,否,49933 
8784,板楼,南,革新教堂,8,革新街,102103474458 ,2室1厅,66,巴彦区,简装,96,否,否,22000 
8785,板楼,南,哈尔滨新区,30,颐品雅居,102103651763 ,1室1厅,62,巴彦区,精装,76,否,否,20667 
8786,板楼,南北,松北世贸大道,31,华远水木清华,102103740246 ,2室1厅,130,巴彦区,精装,122,否,否,43333 
8788,板楼,南北,松北世贸大道,18,世茂滨江法兰西,102103611569 ,3室2厅,155,巴彦区,简装,142,否,否,51667 
8789,板楼,南北,动力区,32,南郡凤凰湾,102102988131 ,2室1厅,98,巴彦区,精装,122,否,否,32667 
8790,板楼,南,哈西商圈,11,阳光家园三期,102103335427 ,1室1厅,49,巴彦区,精装,49,否,否,16333 
8791,板塔结合,西,动力区,32,明光翡翠湾,102103402323 ,2室1厅,75,巴彦区,简装,81,否,否,25000 
8792,板楼,南,安埠商圈,8,增福街,102103687108 ,1室1厅,25.5,巴彦区,其他,34,否,否,8500 
8793,板楼,南东,动力区,7,田园新城,102103788743 ,2室1厅,41,巴彦区,简装,90,否,否,13667 
8794,板楼,南,哈西商圈,27,红星城,102103599943 ,2室1厅,71,巴彦区,其他,75,否,否,23667 
8795,板楼,南北,农大商圈,7,公滨城市花园,102103512463 ,2室1厅,40,巴彦区,毛坯,52,否,否,13333 
8796,塔楼,南北,顾乡凯德广场,27,宝宇荣耀天地,102103347994 ,2室1厅,160,巴彦区,精装,118,否,否,53333 
8797,板塔结合,东南,动力区,35,春江名都,102102491257 ,2室1厅,139,巴彦区,毛坯,120,否,否,46333 
8798,板楼,南西,群力新区,18,海富禧园,102102786431 ,2室1厅,112,巴彦区,简装,74,否,否,37333 
8799,板楼,南北,哈西商圈,32,辰能·溪树庭院南区,102102994604 ,2室2厅,225,巴彦区,其他,110,是,否,75000 
8800,板楼,南,安字片,7,安升街(安心街),102103589392 ,2室1厅,37.8,巴彦区,其他,50,否,否,12600 
8801,暂无数据,南,动力区,8,幸福路,102103621998 ,2室1厅,60,巴彦区,简装,68,否,否,20000 
8820,板楼,东西南,哈西商圈,8,尤家街,102103359900 ,2室1厅,45,巴彦区,简装,57,否,否,15000 
8821,板塔结合,南,哈西商圈,6,鸿朗花园南区,102101788374 ,2室1厅,63,巴彦区,简装,60,否,否,21000 
