Construction,Direction,District,Floor,Garden,Id,Layout,Price,Region,Renovation,Size,Subway,Taxfree,UnitPrice
板楼,南北,玛克威,7,北十九道街,102103408816,1室1厅,54.5,道外,简装,64.0,否,否,7
板楼,南北,靖宇公园,28,滨港水岸C区,102104132604,2室1厅,92.5,道外,精装,93.0,否,否,28
板楼,南北西,太古商圈,7,南大六道街,102104130316,2室1厅,36,道外,简装,55.0,否,否,7
板楼,东,哈东站商圈,8,小北树六道街15号,102104134619,1室1厅,14.8,道外,简装,34.0,否,否,8
板楼,南北,玛克威,9,富锦街,102103728706,1室1厅,12.5,道外,简装,30.0,否,否,9
板楼,西,先锋路商圈,7,长安城,102101241084,1室0厅,30.5,道外,简装,44.0,否,否,7
板楼,东,先锋路商圈,7,红城小区,102103021199,2室1厅,40,道外,精装,51.0,否,否,7
板塔结合,南西,先锋路商圈,8,宇轩花园二期,102104133010,2室1厅,57.6,道外,简装,61.0,否,否,8
板楼,南北,哈东站商圈,9,地铁家园,102104128041,2室1厅,55,道外,简装,69.0,否,否,9
板楼,南,先锋路商圈,16,柏悦星城,102104130436,1室1厅,90,道外,精装,72.0,否,否,16
板楼,南,南岗会展商圈,24,泰鑫国典,102102268221,2室1厅,112,道外,精装,81.0,否,否,24
板塔结合,西,先锋路商圈,8,红旗小区（淮河路）,102102087238,1室1厅,37.2,道外,简装,51.0,否,否,8
板塔结合,南北,南马校,8,宝宇荣耀上城,102104117069,4室2厅,360,道外,精装,183.0,否,否,8
板楼,南北,太古商圈,7,太古新天地,102104157909,3室1厅,120,道外,简装,122.0,否,否,7
板楼,南北,先锋路商圈,8,进步小区,102104164091,3室1厅,77,道外,简装,106.0,否,否,8
板楼,南北,先锋路商圈,7,红河教育小区,102104146778,3室1厅,98,道外,简装,124.0,否,否,7
板楼,南北,景阳商城南极市场,30,南极国际,102104166736,2室1厅,198,道外,简装,129.0,否,否,30
板楼,南北,南马校,7,西开原二道街,102104165762,3室1厅,85,道外,简装,105.0,否,否,7
板楼,南北,兆麟校,35,宝宇天邑澜湾,102104102573,3室2厅,540,道外,毛坯,232.0,否,否,35
板楼,南北,玛克威,8,轩辕小区,102104149130,2室1厅,96,道外,简装,115.0,否,否,8
板楼,南北,先锋路商圈,8,红河教育小区,102104139123,2室1厅,82,道外,简装,95.0,否,否,8
板楼,南北,太平商圈,27,双龙绿色家园,102104129875,4室2厅,190,道外,精装,210.0,否,否,27
板楼,西南,船舶军工,8,大方里小区,102104159393,2室1厅,55,道外,简装,70.0,否,否,8
板楼,南北西,南岗会展商圈,29,佳和远景,102104150208,3室2厅,179.5,道外,简装,131.0,否,否,29
板楼,南北,南马校,18,中财雅典城,102104126553,3室2厅,240,道外,精装,177.0,否,否,18
板楼,南北,兆麟校,32,宝宇天邑澜湾,102104166863,2室1厅,230,道外,精装,117.0,否,否,32
板楼,南北,南岗会展商圈,20,金色莱茵,102102247853,3室2厅,368,道外,精装,263.0,否,否,20
板楼,南北,船舶军工,7,永平小区,102102914586,5室1厅,328,道外,简装,289.0,是,否,7
板塔结合,南北,南十四道街商圈,8,保障华庭小区,102103000830,4室2厅,80,道外,毛坯,146.0,否,否,8
板塔结合,南北,南十四道街商圈,8,保障华庭小区,102102261625,4室2厅,90,道外,精装,143.0,否,否,8
板楼,南北,阿拉伯广场,8,黑航住宅小区东区,102104013717,2室1厅,46.5,道外,毛坯,60.0,否,否,8
板楼,南,先锋路商圈,32,中铁嘉园,102104019807,2室1厅,125,道外,精装,81.0,否,否,32
板楼,南北,先锋路商圈,8,和平小区,102104023180,2室1厅,42.2,道外,简装,60.0,否,否,8
板楼,东西,玛克威,8,滨江凤凰城,102104067365,2室1厅,61,道外,精装,63.0,否,否,8
板楼,北,先锋路商圈,8,红河教育小区,102104053295,2室1厅,64.8,道外,精装,73.0,否,否,8
板楼,南北,船舶军工,8,新乐小区,102104090015,2室1厅,65,道外,简装,63.0,是,否,8
板楼,北西东,南岗会展商圈,7,闽江小区,102104126298,3室1厅,128.8,道外,简装,120.0,否,否,7
板楼,南北,太平商圈,1,维也纳河畔新城,102104114319,1室1厅,58,道外,其他,61.0,否,否,1
板塔结合,西,太平商圈,45,桦树家园二期,102104016557,3室1厅,80,道外,毛坯,98.0,是,否,45
板楼,南西北,太平商圈,7,维也纳河畔新城,102104078365,3室1厅,32.8,道外,简装,74.0,否,否,7
板楼,西南,玛克威,7,百年新城,102104022889,2室2厅,75,道外,简装,80.0,否,否,7
板楼,西,南十四道街商圈,8,正大龙生家园,102104017239,2室1厅,45,道外,简装,50.0,否,否,8
板楼,西南,玛克威,7,百年新城,102104022889,2室2厅,75,道外,简装,80.0,否,否,7
板楼,西,南十四道街商圈,8,正大龙生家园,102104078304,2室1厅,49.8,道外,简装,62.0,否,否,8
板楼,东南北,太平商圈,7,如意雅居,102104094708,2室2厅,118,道外,简装,105.0,是,否,7
板楼,南,太平商圈,8,红河七街区,102104071171,2室1厅,45,道外,简装,55.0,是,否,8
板楼,南北,兆麟校,39,宝宇天邑澜山,102104032621,2室1厅,270,道外,毛坯,123.0,否,否,39
板楼,南北,太平商圈,7,馨美家园,102104142932,2室1厅,35,道外,其他,57.0,否,否,7
板楼,南北,船舶军工,18,永平小区,102102564086,3室1厅,118,道外,其他,120.0,是,否,18
板楼,南,船舶军工,8,大方里小区,102103240215,2室1厅,29.8,道外,其他,80.0,否,否,8
板楼,南,南马校,8,南极三道街,102104145263,1室1厅,30.5,道外,其他,31.0,否,否,8
板楼,南,景阳商城南极市场,8,南极街,102104145708,2室1厅,23,道外,简装,34.0,否,否,8
板楼,南北,南岗会展商圈,16,泰山小区,102102628860,3室1厅,198,道外,其他,164.0,否,否,16
板楼,东西,南十四道街商圈,7,北兴教育园,102104113920,2室1厅,81.5,道外,简装,78.0,否,否,7
塔楼,西,兆麟校,29,丰光江景,102104167891,1室1厅,75,道外,简装,54.0,否,否,29
板楼,东,花鸟鱼市场,26,观澜宝坻,102104167862,2室1厅,63,道外,简装,53.0,否,否,26
板楼,东西,承德广场,7,南平街,102104153067,2室1厅,42,道外,简装,53.0,否,否,7
板塔结合,南北,南十四道街商圈,7,保障华庭小区,102104167825,1室1厅,46,道外,简装,56.0,否,否,7
板楼,南北,南岗会展商圈,31,泰鑫国典,102102536353,3室2厅,225,道外,精装,155.0,否,否,31
板楼,东北西,南岗会展商圈,31,悦山国际一期,102104154480,1室1厅,101.8,道外,其他,72.0,否,否,31
板楼,南北,南岗会展商圈,31,泰鑫国典,102102267545,3室2厅,300,道外,精装,195.0,否,否,31
板楼,南,先锋路商圈,29,远大中央公园,102104142869,1室1厅,97,道外,精装,68.0,否,否,29
板楼,东,哈东站商圈,7,南棵绿荫小区一期,102104162515,2室1厅,49.7,道外,其他,65.0,是,否,7
板楼,南北,玛克威,7,轩辕小区,102104051427,3室2厅,95,道外,简装,220.0,否,否,7
板塔结合,南北,南马校,13,宝宇荣耀上城,102104069708,3室2厅,335,道外,精装,158.0,否,否,13
板楼,南,靖宇公园,28,滨港水岸逸江湾,102104112681,1室1厅,79,道外,其他,71.0,否,否,28
暂无数据,东南,花鸟鱼市场,4,升平街,102104148190,2室2厅,89,道外,其他,98.0,否,否,4
板楼,东西北,太平商圈,7,松电小区,102104142859,3室1厅,139,道外,其他,139.0,是,否,7
板楼,东西,太平商圈,8,三棵小区,102104155261,2室1厅,65.8,道外,其他,77.0,否,否,8
板楼,南北,南岗会展商圈,7,会展家园小区,102104143937,3室1厅,135,道外,其他,142.0,否,否,7
板楼,南北西,先锋路商圈,23,富达蓝山,102104152903,3室1厅,154.5,道外,其他,134.0,否,否,23
板楼,东西,哈东站商圈,8,水利小区(道外区),102104103255,2室1厅,48,道外,简装,60.0,是,否,8
板楼,南北,玛克威,7,江畔方元,102104007401,2室1厅,65.8,道外,精装,62.0,否,否,7
板塔结合,东西,玛克威,6,江畔方元,102103835489,2室1厅,79.5,道外,简装,81.0,否,否,6
板楼,东西,南岗会展商圈,7,龙珅花园,102103711080,1室1厅,65,道外,精装,58.0,否,否,7
板楼,东南,先锋路商圈,7,和平小区,102104160304,2室2厅,39.8,道外,简装,68.0,否,否,7
板楼,南北,南岗会展商圈,7,闽江小区,102104020431,3室2厅,153.8,道外,简装,149.0,否,否,7
板楼,东西,太平商圈,8,三棵小区,102104131348,3室1厅,69.8,道外,简装,115.0,否,否,8
板楼,南北,哈东站商圈,8,桦树小区C区,102104141816,2室1厅,58.8,道外,简装,92.0,是,否,8
板楼,南北西,玛克威,7,轩辕小区,102103339526,4室2厅,143,道外,简装,182.0,否,否,7
板塔结合,南北,先锋路商圈,7,东铁花园,102104073286,2室2厅,55,道外,简装,61.0,否,否,7
板楼,南北,先锋路商圈,7,泰富长安城一期,102104133454,2室1厅,50,道外,其他,88.0,否,否,7
板楼,东西,太平商圈,7,黎华小区,102104098965,2室1厅,68,道外,精装,82.0,是,否,7
板楼,东西,船舶军工,8,大方里小区,102104107384,2室1厅,55,道外,精装,80.0,否,否,8
板楼,南北,先锋路商圈,7,红城小区,102104100622,2室1厅,44.9,道外,精装,70.0,否,否,7
板楼,东北,先锋路商圈,15,富达蓝山,102104120210,2室1厅,97,道外,简装,76.0,否,否,15
板楼,南北,玛克威,17,丽兹·江畔,102104108392,2室1厅,170,道外,精装,117.0,否,否,17
暂无数据,东西,玛克威,8,东兴街,102104108924,2室1厅,24.8,道外,简装,47.0,否,否,8
板楼,东西,太古商圈,7,太古新天地,102104104205,2室1厅,53,道外,简装,66.0,否,否,7
板楼,西东,阿拉伯广场,8,台胞小区,102104120946,3室1厅,67,道外,精装,126.0,否,否,8
板楼,西北,玛克威,7,轩辕小区,102104148064,2室1厅,35,道外,简装,51.0,否,否,7
板楼,南北,先锋路商圈,7,和平小区,102104149649,2室1厅,47,道外,简装,74.0,否,否,7
板楼,南,靖宇公园,7,北环俊景,102104159326,2室1厅,50,道外,精装,55.0,否,否,7
板塔结合,南,太平商圈,8,沃华水岸,102104167930,1室1厅,41,道外,精装,40.0,是,否,8
板楼,东西,承德广场,8,大水晶街,102102525769,2室1厅,29.8,道外,简装,63.0,是,否,8
板楼,西东,阿拉伯广场,6,台胞小区,102102760516,3室1厅,65,道外,毛坯,144.0,否,否,6
板楼,西,南十四道街商圈,8,正大龙生家园,102102555858,2室1厅,39.8,道外,简装,51.0,否,否,8
板楼,东西,南十四道街商圈,7,保障华庭小区,102103214094,2室1厅,43.9,道外,简装,50.0,否,否,7
板楼,南北,哈东站商圈,7,一机路教师楼,102103218300,2室1厅,42.8,道外,精装,60.0,是,否,7
板塔结合,南北东,先锋路商圈,7,东铁花园,102104139614,3室1厅,71,道外,毛坯,103.0,否,否,7
板塔结合,南北,南马校,8,宝宇荣耀上城,102104117069,4室2厅,360,道外,精装,183.0,否,否,8
板楼,南北,南马校,8,南马小区,102104148670,2室1厅,57,道外,简装,81.0,否,否,8
板楼,南,太平商圈,7,维也纳河畔新城,102100765611,2室1厅,47,道外,毛坯,55.0,是,否,7
板楼,南,永泰商圈,33,东鸿艺境,102103816573,2室2厅,73,道外,精装,75.0,否,否,33
板楼,东南,哈东站商圈,34,地铁家园,102104143595,2室1厅,33,道外,毛坯,55.0,否,否,34
板楼,东西,阿拉伯广场,8,长春街,102104144069,2室1厅,63.8,道外,简装,78.0,否,否,8
板塔结合,南北,玛克威,6,江畔方元,102104145132,2室1厅,65.7,道外,简装,61.0,否,否,6
板楼,东北,南马校,19,景阳街,102104139099,2室1厅,43,道外,毛坯,59.0,否,否,19
板楼,南,太平商圈,9,红河五街区,102104151331,2室1厅,45,道外,简装,53.0,是,否,9
板楼,南北,先锋路商圈,7,嵩山小区,102104157023,3室1厅,95,道外,简装,118.0,否,否,7
塔楼,南,哈东站商圈,32,悦城231,102104157040,1室1厅,27,道外,毛坯,49.0,否,否,32
板楼,东,承德广场,8,南平街,102104149906,2室1厅,35.5,道外,简装,42.0,否,否,8
板楼,东西,玛克威,8,同庆胡同,102104158812,2室1厅,35,道外,简装,62.0,否,否,8
板楼,南北,南十四道街商圈,8,南九道街,102104164603,2室1厅,38,道外,简装,53.0,否,否,8
板楼,南,玛克威,7,百年新城,102104169248,1室1厅,46.5,道外,简装,51.0,否,否,7
板楼,南,永泰商圈,30,东鸿艺境,102104142175,2室1厅,65,道外,精装,75.0,否,否,30
板塔结合,东南,玛克威,26,仁里兴业,102104173762,2室1厅,85,道外,精装,76.0,否,否,26
板楼,东西,哈东站商圈,8,南棵绿荫小区二期,102104155028,2室1厅,63.8,道外,精装,73.0,是,否,8
板楼,东南,先锋路商圈,32,生活汇,102104143929,2室1厅,60,道外,其他,76.0,否,否,32
板楼,北,太平商圈,7,平湖小区,102104170320,2室0厅,24,道外,其他,36.0,否,否,7
暂无数据,东南,先锋路商圈,30,生活汇,102104146535,2室1厅,69,道外,其他,84.0,否,否,30
板楼,南北,太平商圈,7,维也纳河畔新城,102104104878,2室1厅,52.5,道外,简装,53.0,否,否,7
板楼,西,靖宇公园,25,好民居滨港水岸F区,102104128369,2室1厅,48,道外,简装,71.0,否,否,25
板楼,西,花鸟鱼市场,7,庆兴街,102104006813,1室1厅,35,道外,其他,42.0,否,否,7
板楼,南北,先锋路商圈,8,红旗小区（淮河路）,102104084838,3室1厅,70,道外,简装,89.0,否,否,8
板塔结合,南北,南岗会展商圈,27,冬奥村·二期,102104107958,3室2厅,230,道外,其他,176.0,否,否,27
板楼,西,哈东站商圈,32,北树嘉园,102104053348,2室1厅,35,道外,其他,64.0,是,否,32
板楼,南,太平商圈,18,滨江逸品,102103739782,2室1厅,57,道外,毛坯,55.0,是,否,18
板塔结合,南,哈东站商圈,6,东都幸福里小区,102103800802,2室1厅,42,道外,精装,60.0,否,否,6
板楼,东西,阿拉伯广场,9,台胞小区,102103349411,3室1厅,69.8,道外,简装,126.0,否,否,9
板楼,南北,阿拉伯广场,8,正阳北小区,102103641634,2室1厅,55,道外,简装,113.0,否,否,8
板楼,南北,玛克威,7,江畔方元,102104007401,2室1厅,65.8,道外,精装,62.0,否,否,7
板楼,南,玛克威,32,福源尚都,102102263901,1室1厅,55,道外,简装,50.0,否,否,32
板楼,西,太平商圈,7,维也纳河畔新城,102103599356,2室1厅,46,道外,简装,60.0,是,否,7
板楼,南,太平商圈,7,维也纳河畔新城,102103198594,2室1厅,66,道外,简装,62.0,否,否,7
板楼,南北,太平商圈,7,黎华小区,102103551188,2室1厅,69.8,道外,简装,101.0,是,否,7
板楼,南北,南十四道街商圈,7,北兴教育园,102104004167,2室1厅,49.8,道外,精装,54.0,否,否,7
板楼,南,南岗会展商圈,32,悦山国际一期,102103568394,2室1厅,130,道外,其他,97.0,否,否,32
板楼,南北,先锋路商圈,8,和平小区,102103925189,2室1厅,47.8,道外,其他,65.0,否,否,8
板楼,南西,南岗会展商圈,26,华轩美景,102104006693,2室1厅,127,道外,精装,90.0,否,否,26
板塔结合,南,玛克威,26,仁里兴业,102103933995,2室1厅,71,道外,其他,69.0,否,否,26
板楼,南北,阿拉伯广场,8,巨龙小区,102103618826,2室1厅,52,道外,简装,61.0,否,否,8
板楼,东北,太平商圈,16,校园小区,102103680943,2室1厅,77,道外,精装,90.0,是,否,16
板楼,南北,哈东站商圈,8,菜站小区道外道外区,102103614912,2室1厅,41.5,道外,简装,60.0,是,否,8
板楼,南,哈东站商圈,7,南棵绿荫小区三期,102103811142,2室1厅,59,道外,简装,63.0,否,否,7
板楼,南,哈东站商圈,7,南棵绿荫小区一期,102103143986,2室1厅,58.8,道外,简装,65.0,否,否,7
板楼,南北,南十四道街商圈,8,正大龙生家园,102103726465,1室1厅,36.5,道外,简装,54.0,否,否,8
板楼,南北,太平商圈,5,维也纳河畔新城,102103912114,2室1厅,68,道外,简装,79.0,是,否,5
板楼,东,哈东站商圈,7,南棵绿荫小区一期,102102845472,2室1厅,33,道外,精装,49.0,是,否,7
塔楼,东,南马校,8,南马路,102103998531,2室1厅,53,道外,简装,78.0,否,否,8
板楼,东西,承德广场,7,祥泰花园A区,102103789410,2室1厅,44.8,道外,简装,51.0,否,否,7
板楼,南,靖宇公园,26,好民居滨港水岸A区(陶瓷小区西区),102103532725,2室1厅,62,道外,精装,66.0,否,否,26
板楼,东南,靖宇公园,26,好民居滨港水岸D区,102103790451,2室1厅,69.8,道外,其他,63.0,否,否,26
板楼,东,哈东站商圈,7,哈东新区,102103983652,2室1厅,31,道外,其他,51.0,否,否,7
板楼,南北,船舶军工,8,永平小区,102103663540,2室1厅,46,道外,简装,49.0,是,否,8
板楼,南西北,太平商圈,7,维也纳河畔新城,102103642563,2室1厅,75,道外,精装,88.0,否,否,7
板楼,南北,阿拉伯广场,7,北七小区,102103976048,2室1厅,49.8,道外,其他,80.0,否,否,7
板楼,南北,太平商圈,7,维也纳河畔新城,102103548766,2室1厅,70.8,道外,精装,70.0,是,否,7
板楼,南,靖宇公园,31,滨港水岸C区,102104121533,2室1厅,60,道外,其他,66.0,否,否,31
板楼,东西,玛克威,8,沿江小区,102101262073,2室1厅,62,道外,简装,97.0,否,否,8
板楼,西,哈东站商圈,7,南棵绿荫小区一期,102104171753,1室1厅,21.8,道外,其他,50.0,否,否,7
板塔结合,南北,景阳商圈,31,太古时代广场,102103777659,2室1厅,125,道外,毛坯,120.0,否,否,31
板塔结合,西北,太平商圈,6,上和城,102103646439,2室1厅,94.5,道外,精装,76.0,是,否,6
板楼,南北,船舶军工,8,大方里小区,102103925643,2室1厅,36.5,道外,精装,55.0,否,否,8
板楼,东西,太平商圈,8,红河六街区,102103897172,2室1厅,48,道外,其他,49.0,否,否,8
板楼,南,靖宇公园,28,好民居滨港水岸D区,102103682612,2室1厅,68,道外,其他,70.0,否,否,28
板楼,东西,阿拉伯广场,7,长春街,102103987242,2室1厅,31,道外,其他,40.0,否,否,7
板楼,南北,哈东站商圈,10,橄榄城,102102606594,2室2厅,119.8,道外,其他,112.0,是,否,10
板楼,东南,南岗会展商圈,31,悦山国际一期,102103139234,2室1厅,149.8,道外,精装,123.0,否,否,31
板楼,南北,靖宇公园,28,滨港水岸C区,102103438083,2室1厅,88.8,道外,精装,91.0,否,否,28
板楼,东,哈东站商圈,7,哈东新区,102103560979,2室1厅,29.8,道外,简装,51.0,否,否,7
板楼,南北,太平商圈,7,维也纳河畔新城,102102661847,2室1厅,60.8,道外,简装,67.0,否,否,7
