ID,标题,街道,商圈,户型介绍,关注\发布,标签,总价,单价
102104137148,房子南北通透地点好，交通便利，视野好配套全必看好房,民建巷    ,  菜艺商圈 ,3室2厅 | 131.11平米 | 北 南 | 简装 | 高楼层(共7层)  | 板楼,1人关注 / 7天以前发布,VR房源随时看房,74.8万,5706元/平米
102103520252,此房 1楼  三室一厅 可做生意 布局合理必看好房,华龙金城    ,  阿城商圈 ,3室1厅 | 105平米 | 南 西 北 | 其他 | 低楼层(共7层)  | 板塔结合,8人关注 / 5个月以前发布,VR看装修,55万,5239元/平米
102103454303,群力封闭小区，出行方便，购物便捷！必看好房,天薇丽景园    ,  工农大街 ,2室1厅 | 89.95平米 | 北 西 | 简装 | 高楼层(共16层)  | 板楼,6人关注 / 6个月以前发布,VR看装修,108万,12007元/平米
102102915538,巴黎广场  电梯房 东 北朝向必看好房,巴黎广场    ,  文政新区商圈 ,2室1厅 | 105平米 | 东 北 | 其他 | 中楼层(共17层)  | 板楼,5人关注 / 9个月以前发布,VR看装修,127万,12096元/平米
102103635275,大新街 2室2厅 南 北 西必看好房,大新街    ,  兆麟校 ,2室2厅 | 147平米 | 南 北 西 | 简装 | 中楼层(共7层)  | 板楼,2人关注 / 4个月以前发布,VR看装修,85万,5783元/平米
102103202190,三辅花园 2楼南北 三室明厅 无冷不挡 公滨 高装拎包住必看好房,三辅花园    ,  菜艺商圈 ,3室1厅 | 101平米 | 南 北 | 精装 | 低楼层(共7层)  | 板塔结合,12人关注 / 7个月以前发布,VR看装修,111.8万,11070元/平米
102103490300,观景位置好，南北通透格局，楼层好，采光充足必看好房,阿城恒大城    ,  阿城商圈 ,3室2厅 | 130.32平米 | 南 北 | 其他 | 高楼层(共22层)  | 板楼,1人关注 / 5个月以前发布,VR看装修,78万,5986元/平米
102104001845,比乐街 大成街交口 3楼 通透户型 93年 五全必看好房,比乐街    ,  儿童公园 ,3室0厅 | 97平米 | 北 南 | 简装 | 中楼层(共7层)  | 板楼,2人关注 / 1个月以前发布,VR房源,75万,7732元/平米
102103382821,香坊职工大院钻石2楼东西通透封闭小区公滨校区必看好房,职工大院    ,  菜艺商圈 ,2室1厅 | 74.1平米 | 东 西 | 简装 | 低楼层(共8层)  | 板楼,7人关注 / 6个月以前发布,VR房源,69.8万,9420元/平米
102103072482,保利公园九号 南北通透 三室一厅 封闭小区 精装修必看好房,保利公园九号    ,  松北世贸大道 ,3室1厅 | 142.2平米 | 南 北 | 精装 | 高楼层(共17层)  | 板楼,1人关注 / 8个月以前发布,VR房源,156万,10971元/平米
102102560206,房子位于司徒街上，早夜市，公园必看好房,司徒街    ,  菜艺商圈 ,3室1厅 | 82.5平米 | 南 北 | 简装 | 中楼层(共8层)  | 板楼,23人关注 / 一年前发布,VR看装修,65万,7879元/平米
102103304429,此房精装修，精装修，南北通透，格局好，采光好必看好房,群力新城中区    ,  群力新区 ,3室2厅 | 162.22平米 | 南 北 | 精装 | 中楼层(共24层)  | 板楼,18人关注 / 7个月以前发布,VR看装修,229万,14117元/平米
102103130566,儿童公园 果戈里大街永和街交口 2楼必看好房,永和街    ,  儿童公园 ,2室1厅 | 73平米 | 东 西 | 精装 | 低楼层(共7层)  | 板塔结合,12人关注 / 8个月以前发布,VR看装修,69.8万,9562元/平米
102103517101,菜艺街三辅街 两室一厅 南北通透 增家具家电 99年必看好房,菜艺街    ,  菜艺商圈 ,2室1厅 | 48平米 | 南 北 | 精装 | 中楼层(共8层)  | 板楼,16人关注 / 5个月以前发布,VR看装修,42.8万,8917元/平米
102102638609,鲁商松江新城 此房价格真挺合适 你值得拥有必看好房,鲁商·松江新城    ,  哈南商圈 ,3室1厅 | 138平米 | 南 北 | 其他 | 低楼层(共30层)  | 板楼,4人关注 / 11个月以前发布,VR房源,163万,11812元/平米
102103312797,联华顾乡溪畔嘉园  两室明厅格局   中间楼层必看好房,溪畔嘉园    ,  顾乡大街 ,2室1厅 | 107平米 | 东 南 北 | 其他 | 中楼层(共8层)  | 板楼,11人关注 / 7个月以前发布,VR看装修,81.8万,7645元/平米
102103705439,南北通透，无抵无贷，装修好，诚意出售必看好房,世茂滨江 法兰西    ,  松北世贸大道 ,3室2厅 | 147平米 | 南 北 | 简装 | 高楼层(共18层)  | 板楼,3人关注 / 4个月以前发布,VR看装修,155万,10545元/平米
102103558429,四史街 三室一厅 东南朝向  交通便利必看好房,四史街    ,  菜艺商圈 ,3室1厅 | 128平米 | 东 南 | 其他 | 中楼层(共6层)  | 板塔结合,4人关注 / 5个月以前发布,VR看装修,88万,6875元/平米
102103112464,南北向 采光好 楼层便利，环境优雅，居住适人必看好房,世茂威廉公馆    ,  松北世贸大道 ,2室2厅 | 100.88平米 | 南 北 | 精装 | 高楼层(共15层)  | 板塔结合,10人关注 / 8个月以前发布,VR看装修,111万,11004元/平米
102103073083,恒大御景湾 中间楼层13层 三室明厅 163万可谈必看好房,恒大御景湾    ,  动力区 ,3室2厅 | 147平米 | 南 北 | 精装 | 中楼层(共24层)  | 板楼,14人关注 / 8个月以前发布,VR看装修,160万,10885元/平米
102102555489,南北向 采光好 楼层便利，环境优雅，居住适人必看好房,世茂蓝屿(世茂滨江新城三期)    ,  松北世贸大道 ,2室1厅 | 128平米 | 南 北 | 精装 | 中楼层(共30层)  | 板楼,1人关注 / 一年前发布,VR看装修,164.9万,12883元/平米
102102452484,道里群力工农大街天薇丽景园 两室南北通透满五 122万必看好房,天薇丽景园    ,  工农大街 ,2室1厅 | 102平米 | 南 北 | 精装 | 中楼层(共7层)  | 板楼,17人关注 / 一年前发布,VR看装修,122万,11961元/平米
102104005027,安埠小区 南北通透 采光好  三室明厅 精装修必看好房,安埠小区南区    ,  安埠商圈 ,3室1厅 | 117.17平米 | 南 北 | 精装 | 低楼层(共7层)  | 板楼,2人关注 / 1个月以前发布,VR房源,93.8万,8006元/平米
102103118741,会展商圈·高档小区··环境优美必看好房,善上居    ,  南岗会展商圈 ,3室2厅 | 135平米 | 南 北 | 精装 | 高楼层(共18层)  | 板楼,4人关注 / 8个月以前发布,VR看装修,226万,16741元/平米
102103174188,哈西悦城   小区环境优美  房主诚心出售必看好房,悦城    ,  哈西商圈 ,1室1厅 | 70.33平米 | 南 | 精装 | 高楼层(共25层)  | 板塔结合,2人关注 / 8个月以前发布,近地铁VR看装修,88万,12513元/平米
102103718304,荷兰城小区 三室精装修  满二  业主诚意售房必看好房,你好荷兰城    ,  松北世贸大道 ,3室1厅 | 142平米 | 南 北 | 其他 | 中楼层(共11层)  | 板塔结合,1人关注 / 4个月以前发布,VR房源,129万,9085元/平米
102102549695,此房满两年 免增值税 南北通透必看好房,橄榄城    ,  哈东站商圈 ,3室1厅 | 124.95平米 | 东 南 北 | 精装 | 高楼层(共18层)  | 板楼,19人关注 / 一年前发布,近地铁VR看装修,115万,9204元/平米
102103693696,群力 恒大帝景22楼 3室明厅 南北通透 满二 精装必看好房,恒大帝景    ,  群力新区 ,3室1厅 | 125平米 | 南 北 | 精装 | 高楼层(共24层)  | 板楼,4人关注 / 4个月以前发布,VR看装修,168万,13440元/平米
102103784890,香山小区满五年，3楼两室一厅，封闭小区年限新格局好必看好房,香山小区    ,  尚志公园 ,2室1厅 | 56.23平米 | 西 | 简装 | 中楼层(共7层)  | 板楼,4人关注 / 3个月以前发布,VR看装修,50.8万,9035元/平米
102103312797,联华顾乡溪畔嘉园  两室明厅格局   中间楼层必看好房,溪畔嘉园    ,  顾乡大街 ,2室1厅 | 107平米 | 东 南 北 | 其他 | 中楼层(共8层)  | 板楼,11人关注 / 7个月以前发布,VR看装修,81.8万,7645元/平米
102103112464,南北向 采光好 楼层便利，环境优雅，居住适人必看好房,世茂威廉公馆    ,  松北世贸大道 ,2室2厅 | 100.88平米 | 南 北 | 精装 | 高楼层(共15层)  | 板塔结合,10人关注 / 8个月以前发布,VR看装修,111万,11004元/平米
102103705439,南北通透，无抵无贷，装修好，诚意出售必看好房,世茂滨江 法兰西    ,  松北世贸大道 ,3室2厅 | 147平米 | 南 北 | 简装 | 高楼层(共18层)  | 板楼,3人关注 / 4个月以前发布,VR看装修,155万,10545元/平米
102103558429,四史街 三室一厅 东南朝向  交通便利必看好房,四史街    ,  菜艺商圈 ,3室1厅 | 128平米 | 东 南 | 其他 | 中楼层(共6层)  | 板塔结合,4人关注 / 5个月以前发布,VR看装修,88万,6875元/平米
102103073083,恒大御景湾 中间楼层13层 三室明厅 163万可谈必看好房,恒大御景湾    ,  动力区 ,3室2厅 | 147平米 | 南 北 | 精装 | 中楼层(共24层)  | 板楼,14人关注 / 8个月以前发布,VR看装修,160万,10885元/平米
102102555489,南北向 采光好 楼层便利，环境优雅，居住适人必看好房,世茂蓝屿(世茂滨江新城三期)    ,  松北世贸大道 ,2室1厅 | 128平米 | 南 北 | 精装 | 中楼层(共30层)  | 板楼,1人关注 / 一年前发布,VR看装修,164.9万,12883元/平米
102102452484,道里群力工农大街天薇丽景园 两室南北通透满五 122万必看好房,天薇丽景园    ,  工农大街 ,2室1厅 | 102平米 | 南 北 | 精装 | 中楼层(共7层)  | 板楼,17人关注 / 一年前发布,VR看装修,122万,11961元/平米
102103708935,前排中间楼层，精装修南北，可商贷混合贷公积..必看好房,万达华园    ,  松北世贸大道 ,3室1厅 | 134平米 | 南 北 | 精装 | 中楼层(共33层)  | 板楼,24人关注 / 4个月以前发布,VR看装修,152万,11344元/平米
102104005027,安埠小区 南北通透 采光好  三室明厅 精装修必看好房,安埠小区南区    ,  安埠商圈 ,3室1厅 | 117.17平米 | 南 北 | 精装 | 低楼层(共7层)  | 板楼,2人关注 / 1个月以前发布,VR房源,93.8万,8006元/平米
102103286931,采光好 朝向好 精装修 交通便利必看好房,苗圃小区    ,  西大桥商圈 ,3室1厅 | 142.24平米 | 南 北 | 简装 | 中楼层(共16层)  | 板楼,8人关注 / 7个月以前发布,VR看装修,172.6万,12135元/平米
102103517101,菜艺街三辅街 两室一厅 南北通透 增家具家电 99年必看好房,菜艺街    ,  菜艺商圈 ,2室1厅 | 48平米 | 南 北 | 精装 | 中楼层(共8层)  | 板楼,16人关注 / 5个月以前发布,VR看装修,42.8万,8917元/平米
102104007531,太古新天地小区年限新地点好正规商品房低楼层必看好房,太古新天地    ,  太古商圈 ,2室1厅 | 89平米 | 东 西北 | 精装 | 中楼层(共8层)  | 板楼,6人关注 / 31天以前发布,VR房源,80万,8989元/平米
102103592638,红星威尼斯高层  精装修 采光好 视野好 可贷款必看好房,红星威尼斯庄园    ,  松北世贸大道 ,3室1厅 | 111.2平米 | 南 北 | 精装 | 中楼层(共29层)  | 板楼,8人关注 / 5个月以前发布,VR看装修,125万,11242元/平米
102103935958,省医院商圈 北京华联后身 开运花园4楼 两室明厅必看好房,开运花园    ,  菜艺商圈 ,2室1厅 | 112.5平米 | 东 西 | 精装 | 中楼层(共8层)  | 板塔结合,3人关注 / 1个月以前发布,VR房源,119万,10578元/平米
102103614901,时代广场三室两厅满五唯一看方便必看好房,时代广场    ,  龙塔 ,3室2厅 | 177.27平米 | 东南 | 其他 | 中楼层(共20层)  | 板楼,17人关注 / 5个月以前发布,VR房源,159万,8970元/平米
102103130566,儿童公园 果戈里大街永和街交口 2楼必看好房,永和街    ,  儿童公园 ,2室1厅 | 73平米 | 东 西 | 精装 | 低楼层(共7层)  | 板塔结合,12人关注 / 8个月以前发布,VR看装修,69.8万,9562元/平米
102103141424,2002年 年限新可公积金 南向 俩室一厅必看好房,民生路    ,  省医院商圈 ,2室1厅 | 63.94平米 | 南 | 精装 | 中楼层(共7层)  | 板楼,13人关注 / 8个月以前发布,VR看装修,56.7万,8868元/平米
102103610313,三室明厅精装修无冷不挡格局规整冬暖夏凉拎包住采光好必看好房,明和彩座    ,  海城市场商圈 ,3室2厅 | 165平米 | 南 北 | 精装 | 低楼层(共21层)  | 塔楼,1人关注 / 5个月以前发布,VR看装修,167万,10122元/平米
102103721399,观澜宝坻 封闭小区 环境优美 采光好 诚心出售三室一厅必看好房,观澜宝坻    ,  花鸟鱼市场 ,3室1厅 | 120.5平米 | 西南 | 其他 | 高楼层(共24层)  | 板楼,9人关注 / 4个月以前发布,VR看装修,147.9万,12274元/平米
102103317986,龙福家园  电梯房 格局好 拎包入住 视野好必看好房,龙福家园(南岗区)    ,  南岗分局十三中 ,2室1厅 | 137平米 | 东 北 | 其他 | 高楼层(共28层)  | 塔楼,1人关注 / 7个月以前发布,VR房源,162万,11825元/平米
102102858324,大发市场  电梯高 精装修 采光好 中间楼层 视野开阔必看好房,新大发国际    ,  哈西商圈 ,3室2厅 | 119平米 | 南 北 | 简装 | 低楼层(共25层)  | 板楼,1人关注 / 10个月以前发布,VR看装修,125万,10505元/平米
102103358407,此房小区环境好 花园式小区   电梯房必看好房,中海文昌公馆    ,  省医院商圈 ,3室2厅 | 125.1平米 | 南 北 | 简装 | 低楼层(共33层)  | 板楼,19人关注 / 6个月以前发布,VR看装修,190万,15188元/平米
102103347910,通达街D铁旁南北向电梯房两室明厅出门公交站可公积金必看好房,中兴阳光家园    ,  西大桥商圈 ,2室1厅 | 104平米 | 南 北 | 其他 | 中楼层(共32层)  | 塔楼,1人关注 / 6个月以前发布,VR看装修,125万,12020元/平米
102103053104,群力恒祥空间格局好楼层好采光好必看好房,恒祥空间    ,  群力新区 ,3室1厅 | 128平米 | 南 北 西 | 其他 | 高楼层(共26层)  | 板楼,4人关注 / 8个月以前发布,VR看装修,170万,13282元/平米
102103693696,群力 恒大帝景22楼 3室明厅 南北通透 满二 精装必看好房,恒大帝景    ,  群力新区 ,3室1厅 | 125平米 | 南 北 | 精装 | 高楼层(共24层)  | 板楼,4人关注 / 4个月以前发布,VR看装修,168万,13440元/平米
102103784890,香山小区满五年，3楼两室一厅，封闭小区年限新格局好必看好房,香山小区    ,  尚志公园 ,2室1厅 | 56.23平米 | 西 | 简装 | 中楼层(共7层)  | 板楼,4人关注 / 3个月以前发布,VR看装修,50.8万,9035元/平米
102102452484,道里群力工农大街天薇丽景园 两室南北通透满五 122万必看好房,天薇丽景园    ,  工农大街 ,2室1厅 | 102平米 | 南 北 | 精装 | 中楼层(共7层)  | 板楼,17人关注 / 一年前发布,VR看装修,122万,11961元/平米
102103708935,前排中间楼层，精装修南北，可商贷混合贷公积..必看好房,万达华园    ,  松北世贸大道 ,3室1厅 | 134平米 | 南 北 | 精装 | 中楼层(共33层)  | 板楼,24人关注 / 4个月以前发布,VR看装修,152万,11344元/平米
102104005027,安埠小区 南北通透 采光好  三室明厅 精装修必看好房,安埠小区南区    ,  安埠商圈 ,3室1厅 | 117.17平米 | 南 北 | 精装 | 低楼层(共7层)  | 板楼,2人关注 / 1个月以前发布,VR房源,93.8万,8006元/平米
102103176360,恒祥中山 精装修 南北通透 房主诚心售房必看好房,恒祥中山    ,  省医院商圈 ,2室1厅 | 73.45平米 | 南 北 | 其他 | 高楼层(共33层)  | 塔楼,5人关注 / 8个月以前发布,VR看装修,113万,15385元/平米
102102890524,楼层间距10米，电梯房，光线十足，封闭小区，可公积金必看好房,盟科时代    ,  龙塔 ,3室2厅 | 160.81平米 | 南 北 | 精装 | 中楼层(共16层)  | 板楼,37人关注 / 9个月以前发布,VR房源,170万,10572元/平米
102103835002,华润公园洋房以下房产证邻 公园近地铁必看好房,华润中央公园    ,  动力区 ,3室2厅 | 166平米 | 南 北 | 毛坯 | 中楼层(共5层)  | 板楼,5人关注 / 2个月以前发布,VR房源,275万,16567元/平米
102103286931,采光好 朝向好 精装修 交通便利必看好房,苗圃小区    ,  西大桥商圈 ,3室1厅 | 142.24平米 | 南 北 | 简装 | 中楼层(共16层)  | 板楼,8人关注 / 7个月以前发布,VR看装修,172.6万,12135元/平米
102103553823,三辅花园 三楼南北向H格局，两室明厅必看好房,三辅花园    ,  菜艺商圈 ,2室1厅 | 121平米 | 南 北 | 精装 | 中楼层(共7层)  | 板楼,16人关注 / 5个月以前发布,VR看装修,111.5万,9215元/平米
